Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-06-03 10:00:00-04:00,742.6500244140625,746.594970703125,742.3699951171875,746.5499877929688,4491516,0.0,0.0,0.0
2026-06-03 10:30:00-04:00,746.5499877929688,746.9500122070312,744.6799926757812,745.1900024414062,2703710,0.0,0.0,0.0
2026-06-03 11:00:00-04:00,745.2050170898438,746.3699951171875,743.9400024414062,745.219970703125,1757950,0.0,0.0,0.0
2026-06-03 11:30:00-04:00,745.1900024414062,745.7999877929688,742.7725219726562,743.6699829101562,2040603,0.0,0.0,0.0
2026-06-03 12:00:00-04:00,743.7000122070312,744.1390991210938,741.8800048828125,742.4199829101562,1676401,0.0,0.0,0.0
2026-06-03 12:30:00-04:00,742.3200073242188,743.739990234375,741.27001953125,743.739990234375,1679084,0.0,0.0,0.0
2026-06-03 13:00:00-04:00,743.77001953125,743.780029296875,741.6002197265625,742.9210205078125,1146119,0.0,0.0,0.0
2026-06-03 13:30:00-04:00,742.9199829101562,744.7100219726562,742.219970703125,744.5900268554688,1411792,0.0,0.0,0.0
2026-06-03 14:00:00-04:00,744.6370239257812,745.469970703125,743.760009765625,745.4099731445312,2087088,0.0,0.0,0.0
2026-06-03 14:30:00-04:00,745.4099731445312,745.52001953125,744.3900146484375,744.780029296875,2290913,0.0,0.0,0.0
2026-06-03 15:00:00-04:00,744.7999877929688,744.97998046875,743.7705078125,744.3599853515625,1894936,0.0,0.0,0.0
2026-06-03 15:30:00-04:00,744.344970703125,745.7550048828125,743.9400024414062,744.2542114257812,4989970,0.0,0.0,0.0
2026-06-04 09:30:00-04:00,735.489990234375,737.7999877929688,733.5599975585938,735.0,9389971,0.0,0.0,0.0
2026-06-04 10:00:00-04:00,735.0,737.3499755859375,732.6300048828125,737.1900024414062,3690563,0.0,0.0,0.0
2026-06-04 10:30:00-04:00,737.1500244140625,737.5800170898438,735.98876953125,737.5200805664062,2027443,0.0,0.0,0.0
2026-06-04 11:00:00-04:00,737.5700073242188,740.27001953125,737.5399780273438,739.6104736328125,2449884,0.0,0.0,0.0
2026-06-04 11:30:00-04:00,739.6300048828125,739.780029296875,737.719970703125,738.9400024414062,1865677,0.0,0.0,0.0
2026-06-04 12:00:00-04:00,738.9600219726562,740.6749877929688,738.5,740.5499877929688,1361330,0.0,0.0,0.0
2026-06-04 12:30:00-04:00,740.5549926757812,740.8800048828125,739.5401000976562,740.52001953125,1510188,0.0,0.0,0.0
2026-06-04 13:00:00-04:00,740.52001953125,741.4500122070312,740.1799926757812,741.3900146484375,1327039,0.0,0.0,0.0
2026-06-04 13:30:00-04:00,741.385009765625,742.5700073242188,741.3099975585938,742.5,1346965,0.0,0.0,0.0
2026-06-04 14:00:00-04:00,742.4949951171875,743.4299926757812,742.405029296875,743.1599731445312,1838942,0.0,0.0,0.0
2026-06-04 14:30:00-04:00,743.135009765625,743.2550048828125,742.219970703125,742.402099609375,1793825,0.0,0.0,0.0
2026-06-04 15:00:00-04:00,742.4400024414062,743.3099975585938,741.7449951171875,743.281494140625,2121806,0.0,0.0,0.0
2026-06-04 15:30:00-04:00,743.2750244140625,744.2100219726562,740.3900146484375,740.5,5683974,0.0,0.0,0.0
2026-06-05 09:30:00-04:00,729.926025390625,731.6799926757812,723.6539916992188,723.7000122070312,11374439,0.0,0.0,0.0
2026-06-05 10:00:00-04:00,723.739990234375,727.8400268554688,723.3400268554688,724.9598999023438,5873243,0.0,0.0,0.0
2026-06-05 10:30:00-04:00,724.9550170898438,727.47998046875,724.530029296875,725.6602172851562,3609301,0.0,0.0,0.0
2026-06-05 11:00:00-04:00,725.6799926757812,726.0399780273438,721.760009765625,722.3181762695312,4341899,0.0,0.0,0.0
2026-06-05 11:30:00-04:00,722.22021484375,722.8499755859375,719.8599853515625,720.989990234375,3644644,0.0,0.0,0.0
2026-06-05 12:00:00-04:00,720.9401245117188,720.97998046875,717.9149780273438,718.0798950195312,4576402,0.0,0.0,0.0
2026-06-05 12:30:00-04:00,718.0750122070312,718.2100219726562,714.1950073242188,716.8099975585938,8172527,0.0,0.0,0.0
2026-06-05 13:00:00-04:00,716.8200073242188,716.8300170898438,713.7000122070312,715.6500244140625,4548101,0.0,0.0,0.0
2026-06-05 13:30:00-04:00,715.6199951171875,717.2100219726562,714.77001953125,716.3900146484375,3571863,0.0,0.0,0.0
2026-06-05 14:00:00-04:00,716.4000244140625,716.52001953125,710.3099975585938,710.8099975585938,6357335,0.0,0.0,0.0
2026-06-05 14:30:00-04:00,710.8300170898438,711.1400146484375,707.2999877929688,709.6400146484375,8782025,0.0,0.0,0.0
2026-06-05 15:00:00-04:00,709.6300048828125,710.1099853515625,704.3200073242188,708.72998046875,8162534,0.0,0.0,0.0
2026-06-05 15:30:00-04:00,708.72998046875,709.739990234375,705.0499877929688,705.2100219726562,16199789,0.0,0.0,0.0
2026-06-08 09:30:00-04:00,717.8099975585938,719.2100219726562,713.3800048828125,713.5399780273438,10694204,0.0,0.0,0.0
2026-06-08 10:00:00-04:00,713.510009765625,717.89697265625,713.0999755859375,717.5599975585938,3627465,0.0,0.0,0.0
2026-06-08 10:30:00-04:00,717.47998046875,721.52001953125,717.25,721.4299926757812,3501726,0.0,0.0,0.0
2026-06-08 11:00:00-04:00,721.4400024414062,723.027587890625,720.1400146484375,720.2520141601562,4320544,0.0,0.0,0.0
2026-06-08 11:30:00-04:00,720.299072265625,722.27001953125,718.5800170898438,719.8203735351562,2789704,0.0,0.0,0.0
2026-06-08 12:00:00-04:00,719.8699951171875,721.8200073242188,719.1099853515625,719.27001953125,1502327,0.0,0.0,0.0
2026-06-08 12:30:00-04:00,719.27001953125,720.3499145507812,718.47998046875,719.0999755859375,1518335,0.0,0.0,0.0
2026-06-08 13:00:00-04:00,719.125,719.72998046875,716.7999877929688,719.6798706054688,2066258,0.0,0.0,0.0
2026-06-08 13:30:00-04:00,719.5900268554688,720.1400146484375,717.4199829101562,718.5700073242188,1963600,0.0,0.0,0.0
2026-06-08 14:00:00-04:00,718.6199951171875,719.8599853515625,718.5100708007812,719.340087890625,1970754,0.0,0.0,0.0
2026-06-08 14:30:00-04:00,719.35009765625,720.0050048828125,717.8699951171875,718.219970703125,2210328,0.0,0.0,0.0
2026-06-08 15:00:00-04:00,718.2349853515625,718.3399047851562,714.22998046875,715.6500244140625,3351838,0.0,0.0,0.0
2026-06-08 15:30:00-04:00,715.6649780273438,717.0599975585938,715.2100219726562,716.0999755859375,4500910,0.0,0.0,0.0
2026-06-09 09:30:00-04:00,722.969970703125,725.6599731445312,720.5,721.5050048828125,6874607,0.0,0.0,0.0
2026-06-09 10:00:00-04:00,721.469970703125,722.4000244140625,714.010009765625,715.9500122070312,6514781,0.0,0.0,0.0
2026-06-09 10:30:00-04:00,715.9299926757812,716.969970703125,707.1599731445312,710.9401245117188,6496597,0.0,0.0,0.0
2026-06-09 11:00:00-04:00,710.989990234375,712.4299926757812,701.5,701.72998046875,5247855,0.0,0.0,0.0
2026-06-09 11:30:00-04:00,701.760009765625,704.405029296875,697.4000244140625,697.7100219726562,8253957,0.0,0.0,0.0
2026-06-09 12:00:00-04:00,697.75,699.9299926757812,690.6400146484375,693.5750122070312,9008600,0.0,0.0,0.0
2026-06-09 12:30:00-04:00,693.5,694.7199096679688,686.3699951171875,692.5650024414062,10350456,0.0,0.0,0.0
2026-06-09 13:00:00-04:00,692.5499877929688,700.0,692.219970703125,698.9550170898438,7336906,0.0,0.0,0.0
2026-06-09 13:30:00-04:00,698.9299926757812,703.3599853515625,698.0399780273438,700.97998046875,5077083,0.0,0.0,0.0
2026-06-09 14:00:00-04:00,701.0900268554688,704.614990234375,699.9199829101562,704.469970703125,4189379,0.0,0.0,0.0
2026-06-09 14:30:00-04:00,704.469970703125,707.3099975585938,703.0399780273438,706.739990234375,4400979,0.0,0.0,0.0
2026-06-09 15:00:00-04:00,706.7000122070312,708.5999755859375,701.1799926757812,703.969970703125,5133267,0.0,0.0,0.0
2026-06-09 15:30:00-04:00,703.9500122070312,708.280029296875,701.4400024414062,707.9600219726562,7402563,0.0,0.0,0.0
2026-06-10 09:30:00-04:00,701.4949951171875,709.1699829101562,699.6199951171875,705.7349853515625,11968828,0.0,0.0,0.0
2026-06-10 10:00:00-04:00,705.75,710.77001953125,704.47998046875,709.3499755859375,4024869,0.0,0.0,0.0
2026-06-10 10:30:00-04:00,709.3099975585938,711.260009765625,701.6900024414062,702.8200073242188,4250738,0.0,0.0,0.0
2026-06-10 11:00:00-04:00,702.7999877929688,704.8779907226562,697.094970703125,700.0999755859375,5551678,0.0,0.0,0.0
2026-06-10 11:30:00-04:00,700.1400146484375,702.1500244140625,696.1900024414062,701.6900024414062,5506334,0.0,0.0,0.0
2026-06-10 12:00:00-04:00,701.8350219726562,702.6400146484375,697.989990234375,698.8499755859375,3011747,0.0,0.0,0.0
2026-06-10 12:30:00-04:00,698.7000122070312,701.5499877929688,697.030029296875,698.2999877929688,2738511,0.0,0.0,0.0
2026-06-10 13:00:00-04:00,698.3400268554688,699.8300170898438,696.1300048828125,697.5700073242188,2358803,0.0,0.0,0.0
2026-06-10 13:30:00-04:00,697.5499877929688,700.1500244140625,695.8699951171875,699.8200073242188,2924605,0.0,0.0,0.0
2026-06-10 14:00:00-04:00,699.8800048828125,701.0700073242188,697.8499755859375,698.2125244140625,1931304,0.0,0.0,0.0
2026-06-10 14:30:00-04:00,698.1799926757812,698.2999877929688,694.8699951171875,695.6500244140625,2860077,0.0,0.0,0.0
2026-06-10 15:00:00-04:00,695.6500854492188,697.0999755859375,692.9299926757812,694.2000122070312,3497329,0.0,0.0,0.0
2026-06-10 15:30:00-04:00,694.1599731445312,697.0,693.6799926757812,693.7100219726562,8589425,0.0,0.0,0.0
2026-06-11 09:30:00-04:00,699.2899780273438,705.5499877929688,696.8200073242188,702.77001953125,9745539,0.0,0.0,0.0
2026-06-11 10:00:00-04:00,702.8300170898438,706.4099731445312,699.2000122070312,702.125,4822992,0.0,0.0,0.0
2026-06-11 10:30:00-04:00,702.10498046875,703.8400268554688,695.72998046875,696.75048828125,3777576,0.0,0.0,0.0
2026-06-11 11:00:00-04:00,696.77001953125,701.7899780273438,695.0,699.3499755859375,4095990,0.0,0.0,0.0
2026-06-11 11:30:00-04:00,699.3499755859375,702.97998046875,698.969970703125,701.811279296875,2685153,0.0,0.0,0.0
2026-06-11 12:00:00-04:00,701.780029296875,704.5900268554688,701.0,701.4749755859375,2839696,0.0,0.0,0.0
2026-06-11 12:30:00-04:00,701.4500122070312,704.3699951171875,699.5499877929688,699.5499877929688,2360023,0.0,0.0,0.0
2026-06-11 13:00:00-04:00,699.6300048828125,707.4400024414062,697.4600830078125,707.27001953125,4218608,0.0,0.0,0.0
2026-06-11 13:30:00-04:00,707.27001953125,712.5399780273438,707.27001953125,710.3900146484375,8959527,0.0,0.0,0.0
2026-06-11 14:00:00-04:00,710.385009765625,711.64990234375,706.85498046875,709.8099975585938,5473411,0.0,0.0,0.0
2026-06-11 14:30:00-04:00,709.8400268554688,712.739990234375,709.4301147460938,711.75,3052460,0.0,0.0,0.0
2026-06-11 15:00:00-04:00,711.760009765625,716.030029296875,710.8099975585938,715.50830078125,4122095,0.0,0.0,0.0
2026-06-11 15:30:00-04:00,715.5900268554688,718.3720703125,715.0399780273438,716.5599975585938,10001013,0.0,0.0,0.0
2026-06-12 09:30:00-04:00,717.6099853515625,717.6699829101562,711.280029296875,714.25,10231655,0.0,0.0,0.0
2026-06-12 10:00:00-04:00,714.27001953125,720.8150024414062,713.9199829101562,718.0650024414062,4287875,0.0,0.0,0.0
2026-06-12 10:30:00-04:00,718.0,721.3200073242188,714.1799926757812,720.969970703125,4494593,0.0,0.0,0.0
2026-06-12 11:00:00-04:00,721.0798950195312,724.010009765625,720.4099731445312,723.6500244140625,3203811,0.0,0.0,0.0
2026-06-12 11:30:00-04:00,723.6649780273438,723.748291015625,715.5800170898438,716.2750244140625,5643528,0.0,0.0,0.0
2026-06-12 12:00:00-04:00,716.2899780273438,721.780029296875,715.5700073242188,720.0399780273438,4214642,0.0,0.0,0.0
2026-06-12 12:30:00-04:00,719.989990234375,722.1199951171875,719.5499877929688,721.9199829101562,2092664,0.0,0.0,0.0
2026-06-12 13:00:00-04:00,721.969970703125,723.7999877929688,721.6099853515625,723.0650024414062,2347804,0.0,0.0,0.0
2026-06-12 13:30:00-04:00,723.0800170898438,723.22998046875,721.2899780273438,722.1199951171875,2204202,0.0,0.0,0.0
2026-06-12 14:00:00-04:00,722.1699829101562,722.75,720.3499755859375,721.6799926757812,2310846,0.0,0.0,0.0
2026-06-12 14:30:00-04:00,721.6801147460938,723.02001953125,721.0399780273438,721.22998046875,2054365,0.0,0.0,0.0
2026-06-12 15:00:00-04:00,721.1500244140625,722.780029296875,721.0504760742188,721.5599975585938,1515868,0.0,0.0,0.0
2026-06-12 15:30:00-04:00,721.4600219726562,722.0700073242188,719.5900268554688,721.3200073242188,3955912,0.0,0.0,0.0
2026-06-15 09:30:00-04:00,738.0900268554688,742.0,737.3800048828125,739.6798706054688,8696109,0.0,0.0,0.0
2026-06-15 10:00:00-04:00,739.6900024414062,741.1500244140625,738.9400024414062,740.9920043945312,3574615,0.0,0.0,0.0
2026-06-15 10:30:00-04:00,741.0700073242188,741.9500122070312,739.6500244140625,741.4459838867188,2131623,0.0,0.0,0.0
2026-06-15 11:00:00-04:00,741.4400024414062,743.2899169921875,741.3499755859375,743.1199951171875,2343710,0.0,0.0,0.0
2026-06-15 11:30:00-04:00,743.1599731445312,744.1599731445312,742.155029296875,743.969970703125,2475199,0.0,0.0,0.0
2026-06-15 12:00:00-04:00,743.97998046875,744.719970703125,743.7000122070312,744.4749755859375,2681469,0.0,0.0,0.0
2026-06-15 12:30:00-04:00,744.4669799804688,744.7598876953125,743.27001953125,743.6699829101562,2743100,0.0,0.0,0.0
2026-06-15 13:00:00-04:00,743.6799926757812,744.239990234375,742.77001953125,744.010009765625,3181504,0.0,0.0,0.0
2026-06-15 13:30:00-04:00,744.030029296875,744.2349853515625,743.3214111328125,743.4400024414062,2132886,0.0,0.0,0.0
2026-06-15 14:00:00-04:00,743.469970703125,743.9199829101562,742.7999877929688,743.0399780273438,1370301,0.0,0.0,0.0
2026-06-15 14:30:00-04:00,743.02001953125,744.280029296875,742.6500244140625,743.530029296875,2626105,0.0,0.0,0.0
2026-06-15 15:00:00-04:00,743.530029296875,743.77001953125,742.8200073242188,742.8200073242188,1950362,0.0,0.0,0.0
2026-06-15 15:30:00-04:00,742.8099975585938,743.9400024414062,742.4299926757812,743.8099975585938,5172937,0.0,0.0,0.0
2026-06-16 09:30:00-04:00,742.280029296875,744.219970703125,740.8200073242188,742.219970703125,5295936,0.0,0.0,0.0
2026-06-16 10:00:00-04:00,742.260009765625,743.3400268554688,738.9000244140625,739.1099853515625,3954740,0.0,0.0,0.0
2026-06-16 10:30:00-04:00,739.0900268554688,739.9600219726562,736.2874755859375,737.2000122070312,3660745,0.0,0.0,0.0
2026-06-16 11:00:00-04:00,737.2000122070312,738.7296142578125,734.739990234375,735.6099853515625,2666391,0.0,0.0,0.0
2026-06-16 11:30:00-04:00,735.7100219726562,736.5800170898438,732.510009765625,733.9500732421875,3309360,0.0,0.0,0.0
2026-06-16 12:00:00-04:00,733.9600219726562,736.5399780273438,733.8800048828125,735.6749877929688,2568243,0.0,0.0,0.0
2026-06-16 12:30:00-04:00,735.6699829101562,735.780029296875,733.4299926757812,734.669921875,2033007,0.0,0.0,0.0
2026-06-16 13:00:00-04:00,734.6199951171875,734.6599731445312,732.9550170898438,733.64990234375,1462751,0.0,0.0,0.0
2026-06-16 13:30:00-04:00,733.6199951171875,735.0599975585938,732.27001953125,734.0499877929688,1985819,0.0,0.0,0.0
2026-06-16 14:00:00-04:00,734.048828125,734.469970703125,733.2899780273438,733.8599853515625,1107103,0.0,0.0,0.0
2026-06-16 14:30:00-04:00,733.8800048828125,734.0,732.760009765625,733.1699829101562,2651773,0.0,0.0,0.0
2026-06-16 15:00:00-04:00,733.1699829101562,734.0401000976562,730.6500244140625,733.1400146484375,3074413,0.0,0.0,0.0
2026-06-16 15:30:00-04:00,733.135009765625,733.52001953125,729.6400146484375,729.780029296875,7056563,0.0,0.0,0.0
2026-06-17 09:30:00-04:00,735.219970703125,735.5700073242188,730.8800048828125,730.9199829101562,4773475,0.0,0.0,0.0
2026-06-17 10:00:00-04:00,730.9299926757812,735.677978515625,730.3101196289062,734.8300170898438,3039216,0.0,0.0,0.0
2026-06-17 10:30:00-04:00,734.885009765625,734.9000244140625,729.5599975585938,731.22998046875,2515458,0.0,0.0,0.0
2026-06-17 11:00:00-04:00,731.239990234375,733.5700073242188,730.8699951171875,732.635009765625,1695832,0.0,0.0,0.0
2026-06-17 11:30:00-04:00,732.6199951171875,733.6254272460938,732.1893920898438,733.4299926757812,2823356,0.0,0.0,0.0
2026-06-17 12:00:00-04:00,733.4600219726562,733.97998046875,732.7999877929688,733.6500244140625,3579032,0.0,0.0,0.0
2026-06-17 12:30:00-04:00,733.6699829101562,733.9400024414062,732.1500244140625,732.47998046875,758067,0.0,0.0,0.0
2026-06-17 13:00:00-04:00,732.47998046875,732.9400024414062,730.510009765625,732.7800903320312,1288347,0.0,0.0,0.0
2026-06-17 13:30:00-04:00,732.75,734.1099853515625,731.9450073242188,734.0675048828125,1797941,0.0,0.0,0.0
2026-06-17 14:00:00-04:00,734.0599975585938,734.2100219726562,724.530029296875,728.6895141601562,5676486,0.0,0.0,0.0
2026-06-17 14:30:00-04:00,728.6799926757812,735.3800048828125,727.7999877929688,729.4199829101562,5387919,0.0,0.0,0.0
2026-06-17 15:00:00-04:00,729.4299926757812,731.760009765625,725.2000122070312,725.8499755859375,4502218,0.0,0.0,0.0
2026-06-17 15:30:00-04:00,725.8300170898438,726.6799926757812,720.8499755859375,722.4000244140625,7501882,0.0,0.0,0.0
2026-06-18 09:30:00-04:00,737.0999755859375,737.6400146484375,732.530029296875,734.2050170898438,8237944,0.0,0.0,0.0
2026-06-18 10:00:00-04:00,734.3900146484375,738.4196166992188,733.8699951171875,735.52001953125,3600740,0.0,0.0,0.0
2026-06-18 10:30:00-04:00,735.489990234375,738.7999877929688,734.2000122070312,737.9199829101562,3135179,0.0,0.0,0.0
2026-06-18 11:00:00-04:00,737.9000244140625,739.1400146484375,736.6500244140625,736.9799194335938,2229170,0.0,0.0,0.0
2026-06-18 11:30:00-04:00,736.97998046875,738.5499877929688,734.9500122070312,738.2999877929688,5960056,0.0,0.0,0.0
2026-06-18 12:00:00-04:00,738.280029296875,739.4699096679688,737.97998046875,739.260009765625,1783454,0.0,0.0,0.0
2026-06-18 12:30:00-04:00,739.280029296875,739.8499755859375,738.5399780273438,739.3350219726562,1483807,0.0,0.0,0.0
2026-06-18 13:00:00-04:00,739.3499755859375,740.5488891601562,738.6699829101562,739.99951171875,1739715,0.0,0.0,0.0
2026-06-18 13:30:00-04:00,739.989990234375,740.6199951171875,739.8200073242188,739.9149780273438,1477568,0.0,0.0,0.0
2026-06-18 14:00:00-04:00,739.9600219726562,740.219970703125,739.3037109375,739.5900268554688,1276995,0.0,0.0,0.0
2026-06-18 14:30:00-04:00,739.5999755859375,740.1400146484375,738.9110107421875,739.4749755859375,1537410,0.0,0.0,0.0
2026-06-18 15:00:00-04:00,739.47998046875,739.739990234375,738.4299926757812,739.47998046875,2852834,0.0,0.0,0.0
2026-06-18 15:30:00-04:00,739.4400024414062,741.7899780273438,738.75,739.6900024414062,7609540,0.0,0.0,0.0
2026-06-22 09:30:00-04:00,742.02001953125,744.6950073242188,740.4299926757812,744.6950073242188,5568506,0.813,0.0,0.0
2026-06-22 10:00:00-04:00,744.5999755859375,745.4299926757812,740.1500244140625,740.4349975585938,2770009,0.0,0.0,0.0
2026-06-22 10:30:00-04:00,740.489990234375,740.5549926757812,735.3499755859375,737.6694946289062,3895918,0.0,0.0,0.0
2026-06-22 11:00:00-04:00,737.7100219726562,738.5900268554688,736.3099975585938,736.6286010742188,3711129,0.0,0.0,0.0
2026-06-22 11:30:00-04:00,736.630126953125,738.5050048828125,735.3599853515625,735.7376098632812,2064036,0.0,0.0,0.0
2026-06-22 12:00:00-04:00,735.739990234375,737.088623046875,734.3900146484375,736.4000244140625,1745146,0.0,0.0,0.0
2026-06-22 12:30:00-04:00,736.4400024414062,736.8400268554688,734.8699951171875,736.469970703125,1707282,0.0,0.0,0.0
2026-06-22 13:00:00-04:00,736.47998046875,737.010009765625,735.1099853515625,736.6414794921875,1070820,0.0,0.0,0.0
2026-06-22 13:30:00-04:00,736.6599731445312,737.9500122070312,735.7650146484375,737.1199951171875,1197969,0.0,0.0,0.0
2026-06-22 14:00:00-04:00,737.1599731445312,738.27001953125,736.8099975585938,737.4299926757812,1155918,0.0,0.0,0.0
2026-06-22 14:30:00-04:00,737.4500122070312,737.909912109375,735.5399780273438,735.719970703125,1849013,0.0,0.0,0.0
2026-06-22 15:00:00-04:00,735.760009765625,736.6400146484375,735.1282958984375,735.4735717773438,1646251,0.0,0.0,0.0
